"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","MonthlyAverageWindSpeed","CoolingDegreeDaysSeasonToDate","MonthlyCoolingDegreeDays","MonthlyNumberDaysWithSnowfall","HeatingDegreeDaysSeasonToDate","MonthlyHeatingDegreeDays","MonthlyNumberDaysWithThunderstorms","MonthlyNumberDaysWithHeavyFog","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"USW00014751","2011-04-24T00:00:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","223","1014.2","15.0","16.0","","","","","94.0","","1014.2","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET093METAR KCXY 240456Z AUTO 00000KT 10SM CLR 16/15 A2995 RMK AO2 SLP142 T01610150 402000050 TSNO;","","","","","","","","","","07/12/2007"
"USW00014751","2011-04-24T00:00:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","SOD","","","","","","","","","","","","","","","","","","0518","1854","","19.5","","","","","1.7","1.2","5.56","0","26.1","12.8","320","12.5","10.9","","","310","7.6","BR RA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","07/12/2007"
"USW00014751","2011-04-24T00:56:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","343","1014.9","15.6","16.7","0.0","","0.7","3","93.0","CLR:00","1014.9","1002.2","16.093","16.0","250.0","","2.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11904/24/11 00:56:01 METAR KCXY 240556Z 25004KT 10SM CLR 17/16 A2997 RMK AO2 SLP149 60013 T01670156 10200 20150 53007 TSNO","","","","","","","","","","07/12/2007"
"USW00014751","2011-04-24T01:00:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","223","1014.9","16.0","17.0","","","0.7","3","94.0","","1014.9","","","","250.0","","2.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET107METAR KCXY 240556Z AUTO 25004KT 10SM CLR 17/16 A2997 RMK AO2 SLP149 60013 T01670156 10200 20150 53007 TSNO;","","","","","","","","","","07/12/2007"
"USW00014751","2011-04-24T01:56:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","343","1014.9","15.0","16.1","0.0","","","","93.0","CLR:00","1015.0","1002.2","16.093","15.5","270.0","","3.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09504/24/11 01:56:01 METAR KCXY 240656Z 27006KT 10SM CLR 16/15 A2997 RMK AO2 SLP150 T01610150 TSNO","","","","","","","","","","07/12/2007"
"USW00014751","2011-04-24T02:00:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","223","1014.9","15.0","16.0","","","","","94.0","","1015.0","","","","270.0","","3.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET083METAR KCXY 240656Z AUTO 27006KT 10SM CLR 16/15 A2997 RMK AO2 SLP150 T01610150 TSNO;","","","","","","","","","","07/12/2007"
"USW00014751","2011-04-24T02:56:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","343","1015.2","15.0","15.6","0.0","","","","96.0","OVC:08 30.48","1015.1","1002.5","16.093","15.2","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09804/24/11 02:56:01 METAR KCXY 240756Z 00000KT 10SM OVC100 16/15 A2998 RMK AO2 SLP151 T01560150 TSNO","","","","","","","","","","07/12/2007"
"USW00014751","2011-04-24T03:00:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","223","1015.2","15.0","16.0","","","","","94.0","","1015.1","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET086METAR KCXY 240756Z AUTO 00000KT 10SM OVC100 16/15 A2998 RMK AO2 SLP151 T01560150 TSNO;","","","","","","","","","","07/12/2007"
"USW00014751","2011-04-24T03:56:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","343","1015.6","13.9","14.4","T","","0.9","3","97.0","BKN:07 33.53","1015.7","1002.9","11.265","14.1","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12404/24/11 03:56:01 METAR KCXY 240856Z 00000KT 7SM BKN110 14/14 A2999 RMK AO2 RAB13E24 SLP157 P0000 60000 T01440139 53009 TSNO","","","","","","","","","","07/12/2007"
"USW00014751","2011-04-24T04:00:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","223","1015.6","14.0","14.0","T","","0.9","3","100.0","","1015.7","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET112METAR KCXY 240856Z AUTO 00000KT 7SM BKN110 14/14 A2999 RMK AO2 RAB13E24 SLP157 P0000 60000 T01440139 53009 TSNO;","","","","","","","","","","07/12/2007"
"USW00014751","2011-04-24T04:21:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-16","343","1015.9","13.0","13.0","","BR:1 |BR |","","","100.0","FEW:02 27.43 SCT:04 33.53","","1003.2","2.816","12.8","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09404/24/11 04:21:01 SPECI KCXY 240921Z 00000KT 1 3/4SM BR FEW090 SCT110 13/13 A3000 RMK AO2 TSNO","","","","","","","","","","07/12/2007"
"USW00014751","2011-04-24T04:28:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-16","343","1015.9","13.0","13.0","","BR:1 |BR |","","","100.0","FEW:02 27.43 SCT:04 33.53","","1003.2","2.012","12.8","220.0","","1.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09404/24/11 04:28:01 SPECI KCXY 240928Z 22003KT 1 1/4SM BR FEW090 SCT110 13/13 A3000 RMK AO2 TSNO","","","","","","","","","","07/12/2007"
"USW00014751","2011-04-24T04:32:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-16","343","1015.9","13.0","13.0","","BR:1 |BR |","","","100.0","FEW:02 27.43","","1003.2","3.219V","12.8","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09104/24/11 04:32:01 SPECI KCXY 240932Z 00000KT 2SM BR FEW090 13/13 A3000 RMK AO2 VIS 1V3 TSNO","","","","","","","","","","07/12/2007"
"USW00014751","2011-04-24T04:40:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-16","343","1016.3","13.0","13.0","","BR:1 |BR |","","","100.0","FEW:02 22.86","","1003.5","2.012","12.8","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10404/24/11 04:40:01 SPECI KCXY 240940Z 00000KT 1 1/4SM R08/6000VP6000FT BR FEW075 13/13 A3001 RMK AO2 TSNO","","","","","","","","","","07/12/2007"
"USW00014751","2011-04-24T04:56:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-15","343","1016.6","12.8","13.3","0.0","BR:1 |BR |","","","97.0","BKN:07 22.86 BKN:07 33.53","1016.5","1003.9","1.609","13.0","240.0","","2.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11904/24/11 04:56:01 METAR KCXY 240956Z 24004KT 1SM R08/P6000FT BR BKN075 BKN110 13/13 A3002 RMK AO2 SLP165 T01330128 TSNO","","","","","","","","","","07/12/2007"
"USW00014751","2011-04-24T05:00:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-16","343","1016.6","13.0","13.0","","BR:1 |BR |","","","100.0","BKN:07 22.86 BKN:07 33.53","1016.5","1003.9","4.023","12.8","240.0","","2.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09404/24/11 05:00:01 SPECI KCXY 241000Z 24004KT 2 1/2SM BR BKN075 BKN110 13/13 A3002 RMK AO2 TSNO","","","","","","","","","","07/12/2007"
"USW00014751","2011-04-24T05:07:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-16","343","1016.6","13.0","14.0","","","","","94.0","BKN:07 22.86 BKN:07 33.53","","1003.9","12.875","13.3","260.0","","2.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET08704/24/11 05:07:01 SPECI KCXY 241007Z 26004KT 8SM BKN075 BKN110 14/13 A3002 RMK AO2 TSNO","","","","","","","","","","07/12/2007"
"USW00014751","2011-04-24T05:32:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-16","343","1016.9","13.0","13.0","0.3","BR:1 |BR |","","","100.0","BKN:07 19.81","","1004.2","2.414","12.8","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11004/24/11 05:32:01 SPECI KCXY 241032Z 00000KT 1 1/2SM R08/4500VP6000FT BR BKN065 13/13 A3003 RMK AO2 P0001 TSNO","","","","","","","","","","07/12/2007"
"USW00014751","2011-04-24T05:35:00","40.21722","-76.85139","103.6","HARRISBURG CAPITAL CITY AIRPORT, PA US","FM-16","343","1016.9","13.0","13.0","0.3","BR:1 |BR |","","","100.0","BKN:07 19.81","","1004.2","1.207","12.8","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10804/24/11 05:35:01 SPECI KCXY 241035Z 00000KT 3/4SM R08/4500VP6000FT BR BKN065 13/13 A3003 RMK AO2 P0001 TSNO","","","","","","","","","","07/12/2007"
