input_u16,output_q16_hex,output_q16,div0,sat,norm_shift,lut_idx,a_q1_15,x0_q0_16,x1_q0_16
60805,0x0001,1,0,0,0,219,0xED85,0x89D3,0x89F7
60806,0x0001,1,0,0,0,219,0xED86,0x89D3,0x89F5
60807,0x0001,1,0,0,0,219,0xED87,0x89D3,0x89F4
60808,0x0001,1,0,0,0,219,0xED88,0x89D3,0x89F4
60809,0x0001,1,0,0,0,219,0xED89,0x89D3,0x89F3
60810,0x0001,1,0,0,0,219,0xED8A,0x89D3,0x89F3
60811,0x0001,1,0,0,0,219,0xED8B,0x89D3,0x89F2
60812,0x0001,1,0,0,0,219,0xED8C,0x89D3,0x89F2
60813,0x0001,1,0,0,0,219,0xED8D,0x89D3,0x89F1
60814,0x0001,1,0,0,0,219,0xED8E,0x89D3,0x89F1
60815,0x0001,1,0,0,0,219,0xED8F,0x89D3,0x89F0
60816,0x0001,1,0,0,0,219,0xED90,0x89D3,0x89F0
60817,0x0001,1,0,0,0,219,0xED91,0x89D3,0x89EF
60818,0x0001,1,0,0,0,219,0xED92,0x89D3,0x89EF
60819,0x0001,1,0,0,0,219,0xED93,0x89D3,0x89EE
60820,0x0001,1,0,0,0,219,0xED94,0x89D3,0x89ED
60821,0x0001,1,0,0,0,219,0xED95,0x89D3,0x89ED
60822,0x0001,1,0,0,0,219,0xED96,0x89D3,0x89EC
60823,0x0001,1,0,0,0,219,0xED97,0x89D3,0x89EC
60824,0x0001,1,0,0,0,219,0xED98,0x89D3,0x89EB
60825,0x0001,1,0,0,0,219,0xED99,0x89D3,0x89EB
60826,0x0001,1,0,0,0,219,0xED9A,0x89D3,0x89EA
60827,0x0001,1,0,0,0,219,0xED9B,0x89D3,0x89EA
60828,0x0001,1,0,0,0,219,0xED9C,0x89D3,0x89E9
60829,0x0001,1,0,0,0,219,0xED9D,0x89D3,0x89E9
60830,0x0001,1,0,0,0,219,0xED9E,0x89D3,0x89E7
60831,0x0001,1,0,0,0,219,0xED9F,0x89D3,0x89E7
60832,0x0001,1,0,0,0,219,0xEDA0,0x89D3,0x89E6
60833,0x0001,1,0,0,0,219,0xEDA1,0x89D3,0x89E5
60834,0x0001,1,0,0,0,219,0xEDA2,0x89D3,0x89E5
60835,0x0001,1,0,0,0,219,0xEDA3,0x89D3,0x89E4
60836,0x0001,1,0,0,0,219,0xEDA4,0x89D3,0x89E4
60837,0x0001,1,0,0,0,219,0xEDA5,0x89D3,0x89E3
60838,0x0001,1,0,0,0,219,0xEDA6,0x89D3,0x89E3
60839,0x0001,1,0,0,0,219,0xEDA7,0x89D3,0x89E2
60840,0x0001,1,0,0,0,219,0xEDA8,0x89D3,0x89E2
60841,0x0001,1,0,0,0,219,0xEDA9,0x89D3,0x89E1
60842,0x0001,1,0,0,0,219,0xEDAA,0x89D3,0x89E1
60843,0x0001,1,0,0,0,219,0xEDAB,0x89D3,0x89E0
60844,0x0001,1,0,0,0,219,0xEDAC,0x89D3,0x89E0
60845,0x0001,1,0,0,0,219,0xEDAD,0x89D3,0x89DF
60846,0x0001,1,0,0,0,219,0xEDAE,0x89D3,0x89DE
60847,0x0001,1,0,0,0,219,0xEDAF,0x89D3,0x89DE
60848,0x0001,1,0,0,0,219,0xEDB0,0x89D3,0x89DD
60849,0x0001,1,0,0,0,219,0xEDB1,0x89D3,0x89DD
60850,0x0001,1,0,0,0,219,0xEDB2,0x89D3,0x89DC
60851,0x0001,1,0,0,0,219,0xEDB3,0x89D3,0x89DC
60852,0x0001,1,0,0,0,219,0xEDB4,0x89D3,0x89DB
60853,0x0001,1,0,0,0,219,0xEDB5,0x89D3,0x89DB
60854,0x0001,1,0,0,0,219,0xEDB6,0x89D3,0x89D9
60855,0x0001,1,0,0,0,219,0xEDB7,0x89D3,0x89D9
60856,0x0001,1,0,0,0,219,0xEDB8,0x89D3,0x89D8
60857,0x0001,1,0,0,0,219,0xEDB9,0x89D3,0x89D8
60858,0x0001,1,0,0,0,219,0xEDBA,0x89D3,0x89D7
60859,0x0001,1,0,0,0,219,0xEDBB,0x89D3,0x89D6
60860,0x0001,1,0,0,0,219,0xEDBC,0x89D3,0x89D6
60861,0x0001,1,0,0,0,219,0xEDBD,0x89D3,0x89D5
60862,0x0001,1,0,0,0,219,0xEDBE,0x89D3,0x89D5
60863,0x0001,1,0,0,0,219,0xEDBF,0x89D3,0x89D4
60864,0x0001,1,0,0,0,219,0xEDC0,0x89D3,0x89D4
60865,0x0001,1,0,0,0,219,0xEDC1,0x89D3,0x89D3
60866,0x0001,1,0,0,0,219,0xEDC2,0x89D3,0x89D3
60867,0x0001,1,0,0,0,219,0xEDC3,0x89D3,0x89D2
60868,0x0001,1,0,0,0,219,0xEDC4,0x89D3,0x89D2
60869,0x0001,1,0,0,0,219,0xEDC5,0x89D3,0x89D1
60870,0x0001,1,0,0,0,219,0xEDC6,0x89D3,0x89D1
60871,0x0001,1,0,0,0,219,0xEDC7,0x89D3,0x89D0
60872,0x0001,1,0,0,0,219,0xEDC8,0x89D3,0x89CF
60873,0x0001,1,0,0,0,219,0xEDC9,0x89D3,0x89CF
60874,0x0001,1,0,0,0,219,0xEDCA,0x89D3,0x89CE
60875,0x0001,1,0,0,0,219,0xEDCB,0x89D3,0x89CE
60876,0x0001,1,0,0,0,219,0xEDCC,0x89D3,0x89CD
60877,0x0001,1,0,0,0,219,0xEDCD,0x89D3,0x89CD
60878,0x0001,1,0,0,0,219,0xEDCE,0x89D3,0x89CB
60879,0x0001,1,0,0,0,219,0xEDCF,0x89D3,0x89CB
60880,0x0001,1,0,0,0,219,0xEDD0,0x89D3,0x89CA
60881,0x0001,1,0,0,0,219,0xEDD1,0x89D3,0x89CA
60882,0x0001,1,0,0,0,219,0xEDD2,0x89D3,0x89C9
60883,0x0001,1,0,0,0,219,0xEDD3,0x89D3,0x89C9
60884,0x0001,1,0,0,0,219,0xEDD4,0x89D3,0x89C8
60885,0x0001,1,0,0,0,219,0xEDD5,0x89D3,0x89C7
60886,0x0001,1,0,0,0,219,0xEDD6,0x89D3,0x89C7
60887,0x0001,1,0,0,0,219,0xEDD7,0x89D3,0x89C6
60888,0x0001,1,0,0,0,219,0xEDD8,0x89D3,0x89C6
60889,0x0001,1,0,0,0,219,0xEDD9,0x89D3,0x89C5
60890,0x0001,1,0,0,0,219,0xEDDA,0x89D3,0x89C5
60891,0x0001,1,0,0,0,219,0xEDDB,0x89D3,0x89C4
60892,0x0001,1,0,0,0,219,0xEDDC,0x89D3,0x89C4
60893,0x0001,1,0,0,0,219,0xEDDD,0x89D3,0x89C3
60894,0x0001,1,0,0,0,219,0xEDDE,0x89D3,0x89C3
60895,0x0001,1,0,0,0,219,0xEDDF,0x89D3,0x89C2
60896,0x0001,1,0,0,0,219,0xEDE0,0x89D3,0x89C2
60897,0x0001,1,0,0,0,219,0xEDE1,0x89D3,0x89C1
60898,0x0001,1,0,0,0,219,0xEDE2,0x89D3,0x89C0
60899,0x0001,1,0,0,0,219,0xEDE3,0x89D3,0x89C0
60900,0x0001,1,0,0,0,219,0xEDE4,0x89D3,0x89BF
60901,0x0001,1,0,0,0,219,0xEDE5,0x89D3,0x89BF
60902,0x0001,1,0,0,0,219,0xEDE6,0x89D3,0x89BD
60903,0x0001,1,0,0,0,219,0xEDE7,0x89D3,0x89BD
60904,0x0001,1,0,0,0,219,0xEDE8,0x89D3,0x89BC
60905,0x0001,1,0,0,0,219,0xEDE9,0x89D3,0x89BC
60906,0x0001,1,0,0,0,219,0xEDEA,0x89D3,0x89BB
60907,0x0001,1,0,0,0,219,0xEDEB,0x89D3,0x89BB
60908,0x0001,1,0,0,0,219,0xEDEC,0x89D3,0x89BA
60909,0x0001,1,0,0,0,219,0xEDED,0x89D3,0x89BA
60910,0x0001,1,0,0,0,219,0xEDEE,0x89D3,0x89B9
60911,0x0001,1,0,0,0,219,0xEDEF,0x89D3,0x89B8
60912,0x0001,1,0,0,0,219,0xEDF0,0x89D3,0x89B8
60913,0x0001,1,0,0,0,219,0xEDF1,0x89D3,0x89B7
60914,0x0001,1,0,0,0,219,0xEDF2,0x89D3,0x89B7
60915,0x0001,1,0,0,0,219,0xEDF3,0x89D3,0x89B6
60916,0x0001,1,0,0,0,219,0xEDF4,0x89D3,0x89B6
60917,0x0001,1,0,0,0,219,0xEDF5,0x89D3,0x89B5
60918,0x0001,1,0,0,0,219,0xEDF6,0x89D3,0x89B5
60919,0x0001,1,0,0,0,219,0xEDF7,0x89D3,0x89B4
60920,0x0001,1,0,0,0,219,0xEDF8,0x89D3,0x89B4
60921,0x0001,1,0,0,0,219,0xEDF9,0x89D3,0x89B3
60922,0x0001,1,0,0,0,219,0xEDFA,0x89D3,0x89B3
60923,0x0001,1,0,0,0,219,0xEDFB,0x89D3,0x89B2
60924,0x0001,1,0,0,0,219,0xEDFC,0x89D3,0x89B1
60925,0x0001,1,0,0,0,219,0xEDFD,0x89D3,0x89B1
60926,0x0001,1,0,0,0,219,0xEDFE,0x89D3,0x89AF
60927,0x0001,1,0,0,0,219,0xEDFF,0x89D3,0x89AF
60928,0x0001,1,0,0,0,220,0xEE00,0x8989,0x89AF
60929,0x0001,1,0,0,0,220,0xEE01,0x8989,0x89AF
60930,0x0001,1,0,0,0,220,0xEE02,0x8989,0x89AE
60931,0x0001,1,0,0,0,220,0xEE03,0x8989,0x89AE
60932,0x0001,1,0,0,0,220,0xEE04,0x8989,0x89AC
60933,0x0001,1,0,0,0,220,0xEE05,0x8989,0x89AB
60934,0x0001,1,0,0,0,220,0xEE06,0x8989,0x89AB
60935,0x0001,1,0,0,0,220,0xEE07,0x8989,0x89AA
60936,0x0001,1,0,0,0,220,0xEE08,0x8989,0x89AA
60937,0x0001,1,0,0,0,220,0xEE09,0x8989,0x89A9
60938,0x0001,1,0,0,0,220,0xEE0A,0x8989,0x89A9
60939,0x0001,1,0,0,0,220,0xEE0B,0x8989,0x89A8
60940,0x0001,1,0,0,0,220,0xEE0C,0x8989,0x89A8
60941,0x0001,1,0,0,0,220,0xEE0D,0x8989,0x89A7
60942,0x0001,1,0,0,0,220,0xEE0E,0x8989,0x89A7
60943,0x0001,1,0,0,0,220,0xEE0F,0x8989,0x89A6
60944,0x0001,1,0,0,0,220,0xEE10,0x8989,0x89A6
60945,0x0001,1,0,0,0,220,0xEE11,0x8989,0x89A5
60946,0x0001,1,0,0,0,220,0xEE12,0x8989,0x89A4
60947,0x0001,1,0,0,0,220,0xEE13,0x8989,0x89A4
60948,0x0001,1,0,0,0,220,0xEE14,0x8989,0x89A3
60949,0x0001,1,0,0,0,220,0xEE15,0x8989,0x89A3
60950,0x0001,1,0,0,0,220,0xEE16,0x8989,0x89A2
60951,0x0001,1,0,0,0,220,0xEE17,0x8989,0x89A2
60952,0x0001,1,0,0,0,220,0xEE18,0x8989,0x89A1
60953,0x0001,1,0,0,0,220,0xEE19,0x8989,0x89A1
60954,0x0001,1,0,0,0,220,0xEE1A,0x8989,0x89A0
60955,0x0001,1,0,0,0,220,0xEE1B,0x8989,0x89A0
60956,0x0001,1,0,0,0,220,0xEE1C,0x8989,0x899E
60957,0x0001,1,0,0,0,220,0xEE1D,0x8989,0x899E
60958,0x0001,1,0,0,0,220,0xEE1E,0x8989,0x899D
60959,0x0001,1,0,0,0,220,0xEE1F,0x8989,0x899C
60960,0x0001,1,0,0,0,220,0xEE20,0x8989,0x899C
60961,0x0001,1,0,0,0,220,0xEE21,0x8989,0x899B
60962,0x0001,1,0,0,0,220,0xEE22,0x8989,0x899B
60963,0x0001,1,0,0,0,220,0xEE23,0x8989,0x899A
60964,0x0001,1,0,0,0,220,0xEE24,0x8989,0x899A
60965,0x0001,1,0,0,0,220,0xEE25,0x8989,0x8999
60966,0x0001,1,0,0,0,220,0xEE26,0x8989,0x8999
60967,0x0001,1,0,0,0,220,0xEE27,0x8989,0x8998
60968,0x0001,1,0,0,0,220,0xEE28,0x8989,0x8998
60969,0x0001,1,0,0,0,220,0xEE29,0x8989,0x8997
60970,0x0001,1,0,0,0,220,0xEE2A,0x8989,0x8997
60971,0x0001,1,0,0,0,220,0xEE2B,0x8989,0x8996
60972,0x0001,1,0,0,0,220,0xEE2C,0x8989,0x8995
60973,0x0001,1,0,0,0,220,0xEE2D,0x8989,0x8995
60974,0x0001,1,0,0,0,220,0xEE2E,0x8989,0x8994
60975,0x0001,1,0,0,0,220,0xEE2F,0x8989,0x8994
60976,0x0001,1,0,0,0,220,0xEE30,0x8989,0x8993
60977,0x0001,1,0,0,0,220,0xEE31,0x8989,0x8993
60978,0x0001,1,0,0,0,220,0xEE32,0x8989,0x8992
60979,0x0001,1,0,0,0,220,0xEE33,0x8989,0x8992
60980,0x0001,1,0,0,0,220,0xEE34,0x8989,0x8991
60981,0x0001,1,0,0,0,220,0xEE35,0x8989,0x8991
60982,0x0001,1,0,0,0,220,0xEE36,0x8989,0x898F
60983,0x0001,1,0,0,0,220,0xEE37,0x8989,0x898F
60984,0x0001,1,0,0,0,220,0xEE38,0x8989,0x898E
60985,0x0001,1,0,0,0,220,0xEE39,0x8989,0x898E
60986,0x0001,1,0,0,0,220,0xEE3A,0x8989,0x898D
60987,0x0001,1,0,0,0,220,0xEE3B,0x8989,0x898C
60988,0x0001,1,0,0,0,220,0xEE3C,0x8989,0x898C
60989,0x0001,1,0,0,0,220,0xEE3D,0x8989,0x898B
60990,0x0001,1,0,0,0,220,0xEE3E,0x8989,0x898B
60991,0x0001,1,0,0,0,220,0xEE3F,0x8989,0x898A
60992,0x0001,1,0,0,0,220,0xEE40,0x8989,0x898A
60993,0x0001,1,0,0,0,220,0xEE41,0x8989,0x8989
60994,0x0001,1,0,0,0,220,0xEE42,0x8989,0x8989
60995,0x0001,1,0,0,0,220,0xEE43,0x8989,0x8988
60996,0x0001,1,0,0,0,220,0xEE44,0x8989,0x8988
60997,0x0001,1,0,0,0,220,0xEE45,0x8989,0x8987
60998,0x0001,1,0,0,0,220,0xEE46,0x8989,0x8987
60999,0x0001,1,0,0,0,220,0xEE47,0x8989,0x8986
61000,0x0001,1,0,0,0,220,0xEE48,0x8989,0x8985
61001,0x0001,1,0,0,0,220,0xEE49,0x8989,0x8985
61002,0x0001,1,0,0,0,220,0xEE4A,0x8989,0x8984
61003,0x0001,1,0,0,0,220,0xEE4B,0x8989,0x8984
61004,0x0001,1,0,0,0,220,0xEE4C,0x8989,0x8983
61005,0x0001,1,0,0,0,220,0xEE4D,0x8989,0x8983
61006,0x0001,1,0,0,0,220,0xEE4E,0x8989,0x8981
61007,0x0001,1,0,0,0,220,0xEE4F,0x8989,0x8981
61008,0x0001,1,0,0,0,220,0xEE50,0x8989,0x8980
61009,0x0001,1,0,0,0,220,0xEE51,0x8989,0x8980
61010,0x0001,1,0,0,0,220,0xEE52,0x8989,0x897F
61011,0x0001,1,0,0,0,220,0xEE53,0x8989,0x897F
61012,0x0001,1,0,0,0,220,0xEE54,0x8989,0x897E
61013,0x0001,1,0,0,0,220,0xEE55,0x8989,0x897D
61014,0x0001,1,0,0,0,220,0xEE56,0x8989,0x897D
61015,0x0001,1,0,0,0,220,0xEE57,0x8989,0x897C
61016,0x0001,1,0,0,0,220,0xEE58,0x8989,0x897C
61017,0x0001,1,0,0,0,220,0xEE59,0x8989,0x897B
61018,0x0001,1,0,0,0,220,0xEE5A,0x8989,0x897B
61019,0x0001,1,0,0,0,220,0xEE5B,0x8989,0x897A
61020,0x0001,1,0,0,0,220,0xEE5C,0x8989,0x897A
61021,0x0001,1,0,0,0,220,0xEE5D,0x8989,0x8979
61022,0x0001,1,0,0,0,220,0xEE5E,0x8989,0x8979
61023,0x0001,1,0,0,0,220,0xEE5F,0x8989,0x8978
61024,0x0001,1,0,0,0,220,0xEE60,0x8989,0x8978
61025,0x0001,1,0,0,0,220,0xEE61,0x8989,0x8977
61026,0x0001,1,0,0,0,220,0xEE62,0x8989,0x8976
61027,0x0001,1,0,0,0,220,0xEE63,0x8989,0x8976
61028,0x0001,1,0,0,0,220,0xEE64,0x8989,0x8975
61029,0x0001,1,0,0,0,220,0xEE65,0x8989,0x8975
61030,0x0001,1,0,0,0,220,0xEE66,0x8989,0x8974
61031,0x0001,1,0,0,0,220,0xEE67,0x8989,0x8974
61032,0x0001,1,0,0,0,220,0xEE68,0x8989,0x8972
61033,0x0001,1,0,0,0,220,0xEE69,0x8989,0x8972
61034,0x0001,1,0,0,0,220,0xEE6A,0x8989,0x8971
61035,0x0001,1,0,0,0,220,0xEE6B,0x8989,0x8971
61036,0x0001,1,0,0,0,220,0xEE6C,0x8989,0x8970
61037,0x0001,1,0,0,0,220,0xEE6D,0x8989,0x8970
61038,0x0001,1,0,0,0,220,0xEE6E,0x8989,0x896F
61039,0x0001,1,0,0,0,220,0xEE6F,0x8989,0x896E
61040,0x0001,1,0,0,0,220,0xEE70,0x8989,0x896E
61041,0x0001,1,0,0,0,220,0xEE71,0x8989,0x896D
61042,0x0001,1,0,0,0,220,0xEE72,0x8989,0x896D
61043,0x0001,1,0,0,0,220,0xEE73,0x8989,0x896C
61044,0x0001,1,0,0,0,220,0xEE74,0x8989,0x896C
61045,0x0001,1,0,0,0,220,0xEE75,0x8989,0x896B
61046,0x0001,1,0,0,0,220,0xEE76,0x8989,0x896B
61047,0x0001,1,0,0,0,220,0xEE77,0x8989,0x896A
61048,0x0001,1,0,0,0,220,0xEE78,0x8989,0x896A
61049,0x0001,1,0,0,0,220,0xEE79,0x8989,0x8969
61050,0x0001,1,0,0,0,220,0xEE7A,0x8989,0x8969
61051,0x0001,1,0,0,0,220,0xEE7B,0x8989,0x8968
61052,0x0001,1,0,0,0,220,0xEE7C,0x8989,0x8968
61053,0x0001,1,0,0,0,220,0xEE7D,0x8989,0x8967
61054,0x0001,1,0,0,0,220,0xEE7E,0x8989,0x8966
61055,0x0001,1,0,0,0,220,0xEE7F,0x8989,0x8966
61056,0x0001,1,0,0,0,221,0xEE80,0x8940,0x8964
61057,0x0001,1,0,0,0,221,0xEE81,0x8940,0x8964
61058,0x0001,1,0,0,0,221,0xEE82,0x8940,0x8963
61059,0x0001,1,0,0,0,221,0xEE83,0x8940,0x8963
61060,0x0001,1,0,0,0,221,0xEE84,0x8940,0x8962
61061,0x0001,1,0,0,0,221,0xEE85,0x8940,0x8962
61062,0x0001,1,0,0,0,221,0xEE86,0x8940,0x8961
61063,0x0001,1,0,0,0,221,0xEE87,0x8940,0x8961
61064,0x0001,1,0,0,0,221,0xEE88,0x8940,0x8960
61065,0x0001,1,0,0,0,221,0xEE89,0x8940,0x8960
61066,0x0001,1,0,0,0,221,0xEE8A,0x8940,0x895F
61067,0x0001,1,0,0,0,221,0xEE8B,0x8940,0x895E
61068,0x0001,1,0,0,0,221,0xEE8C,0x8940,0x895E
61069,0x0001,1,0,0,0,221,0xEE8D,0x8940,0x895D
61070,0x0001,1,0,0,0,221,0xEE8E,0x8940,0x895D
61071,0x0001,1,0,0,0,221,0xEE8F,0x8940,0x895C
61072,0x0001,1,0,0,0,221,0xEE90,0x8940,0x895C
61073,0x0001,1,0,0,0,221,0xEE91,0x8940,0x895B
61074,0x0001,1,0,0,0,221,0xEE92,0x8940,0x895B
61075,0x0001,1,0,0,0,221,0xEE93,0x8940,0x895A
61076,0x0001,1,0,0,0,221,0xEE94,0x8940,0x895A
61077,0x0001,1,0,0,0,221,0xEE95,0x8940,0x8959
61078,0x0001,1,0,0,0,221,0xEE96,0x8940,0x8959
61079,0x0001,1,0,0,0,221,0xEE97,0x8940,0x8958
61080,0x0001,1,0,0,0,221,0xEE98,0x8940,0x8958
61081,0x0001,1,0,0,0,221,0xEE99,0x8940,0x8957
61082,0x0001,1,0,0,0,221,0xEE9A,0x8940,0x8955
61083,0x0001,1,0,0,0,221,0xEE9B,0x8940,0x8955
61084,0x0001,1,0,0,0,221,0xEE9C,0x8940,0x8954
61085,0x0001,1,0,0,0,221,0xEE9D,0x8940,0x8954
61086,0x0001,1,0,0,0,221,0xEE9E,0x8940,0x8953
61087,0x0001,1,0,0,0,221,0xEE9F,0x8940,0x8953
61088,0x0001,1,0,0,0,221,0xEEA0,0x8940,0x8952
61089,0x0001,1,0,0,0,221,0xEEA1,0x8940,0x8952
61090,0x0001,1,0,0,0,221,0xEEA2,0x8940,0x8951
61091,0x0001,1,0,0,0,221,0xEEA3,0x8940,0x8951
61092,0x0001,1,0,0,0,221,0xEEA4,0x8940,0x8950
61093,0x0001,1,0,0,0,221,0xEEA5,0x8940,0x8950
61094,0x0001,1,0,0,0,221,0xEEA6,0x8940,0x894F
61095,0x0001,1,0,0,0,221,0xEEA7,0x8940,0x894E
61096,0x0001,1,0,0,0,221,0xEEA8,0x8940,0x894E
61097,0x0001,1,0,0,0,221,0xEEA9,0x8940,0x894D
61098,0x0001,1,0,0,0,221,0xEEAA,0x8940,0x894D
61099,0x0001,1,0,0,0,221,0xEEAB,0x8940,0x894C
61100,0x0001,1,0,0,0,221,0xEEAC,0x8940,0x894C
61101,0x0001,1,0,0,0,221,0xEEAD,0x8940,0x894B
61102,0x0001,1,0,0,0,221,0xEEAE,0x8940,0x894B
61103,0x0001,1,0,0,0,221,0xEEAF,0x8940,0x894A
61104,0x0001,1,0,0,0,221,0xEEB0,0x8940,0x894A
61105,0x0001,1,0,0,0,221,0xEEB1,0x8940,0x8949
61106,0x0001,1,0,0,0,221,0xEEB2,0x8940,0x8949
61107,0x0001,1,0,0,0,221,0xEEB3,0x8940,0x8948
61108,0x0001,1,0,0,0,221,0xEEB4,0x8940,0x8946
61109,0x0001,1,0,0,0,221,0xEEB5,0x8940,0x8946
61110,0x0001,1,0,0,0,221,0xEEB6,0x8940,0x8945
61111,0x0001,1,0,0,0,221,0xEEB7,0x8940,0x8945
61112,0x0001,1,0,0,0,221,0xEEB8,0x8940,0x8944
61113,0x0001,1,0,0,0,221,0xEEB9,0x8940,0x8944
61114,0x0001,1,0,0,0,221,0xEEBA,0x8940,0x8943
61115,0x0001,1,0,0,0,221,0xEEBB,0x8940,0x8943
61116,0x0001,1,0,0,0,221,0xEEBC,0x8940,0x8942
61117,0x0001,1,0,0,0,221,0xEEBD,0x8940,0x8942
61118,0x0001,1,0,0,0,221,0xEEBE,0x8940,0x8941
61119,0x0001,1,0,0,0,221,0xEEBF,0x8940,0x8941
61120,0x0001,1,0,0,0,221,0xEEC0,0x8940,0x8940
61121,0x0001,1,0,0,0,221,0xEEC1,0x8940,0x8940
61122,0x0001,1,0,0,0,221,0xEEC2,0x8940,0x893F
61123,0x0001,1,0,0,0,221,0xEEC3,0x8940,0x893E
61124,0x0001,1,0,0,0,221,0xEEC4,0x8940,0x893E
61125,0x0001,1,0,0,0,221,0xEEC5,0x8940,0x893D
61126,0x0001,1,0,0,0,221,0xEEC6,0x8940,0x893D
61127,0x0001,1,0,0,0,221,0xEEC7,0x8940,0x893C
61128,0x0001,1,0,0,0,221,0xEEC8,0x8940,0x893C
61129,0x0001,1,0,0,0,221,0xEEC9,0x8940,0x893B
61130,0x0001,1,0,0,0,221,0xEECA,0x8940,0x893B
61131,0x0001,1,0,0,0,221,0xEECB,0x8940,0x893A
61132,0x0001,1,0,0,0,221,0xEECC,0x8940,0x893A
61133,0x0001,1,0,0,0,221,0xEECD,0x8940,0x8938
61134,0x0001,1,0,0,0,221,0xEECE,0x8940,0x8938
61135,0x0001,1,0,0,0,221,0xEECF,0x8940,0x8937
61136,0x0001,1,0,0,0,221,0xEED0,0x8940,0x8936
61137,0x0001,1,0,0,0,221,0xEED1,0x8940,0x8936
61138,0x0001,1,0,0,0,221,0xEED2,0x8940,0x8935
61139,0x0001,1,0,0,0,221,0xEED3,0x8940,0x8935
61140,0x0001,1,0,0,0,221,0xEED4,0x8940,0x8934
61141,0x0001,1,0,0,0,221,0xEED5,0x8940,0x8934
61142,0x0001,1,0,0,0,221,0xEED6,0x8940,0x8933
61143,0x0001,1,0,0,0,221,0xEED7,0x8940,0x8933
61144,0x0001,1,0,0,0,221,0xEED8,0x8940,0x8932
61145,0x0001,1,0,0,0,221,0xEED9,0x8940,0x8932
61146,0x0001,1,0,0,0,221,0xEEDA,0x8940,0x8931
61147,0x0001,1,0,0,0,221,0xEEDB,0x8940,0x8931
61148,0x0001,1,0,0,0,221,0xEEDC,0x8940,0x8930
61149,0x0001,1,0,0,0,221,0xEEDD,0x8940,0x8930
61150,0x0001,1,0,0,0,221,0xEEDE,0x8940,0x892F
61151,0x0001,1,0,0,0,221,0xEEDF,0x8940,0x892E
61152,0x0001,1,0,0,0,221,0xEEE0,0x8940,0x892E
61153,0x0001,1,0,0,0,221,0xEEE1,0x8940,0x892D
61154,0x0001,1,0,0,0,221,0xEEE2,0x8940,0x892D
61155,0x0001,1,0,0,0,221,0xEEE3,0x8940,0x892C
61156,0x0001,1,0,0,0,221,0xEEE4,0x8940,0x892C
61157,0x0001,1,0,0,0,221,0xEEE5,0x8940,0x892B
61158,0x0001,1,0,0,0,221,0xEEE6,0x8940,0x892B
61159,0x0001,1,0,0,0,221,0xEEE7,0x8940,0x8929
61160,0x0001,1,0,0,0,221,0xEEE8,0x8940,0x8929
61161,0x0001,1,0,0,0,221,0xEEE9,0x8940,0x8928
61162,0x0001,1,0,0,0,221,0xEEEA,0x8940,0x8928
61163,0x0001,1,0,0,0,221,0xEEEB,0x8940,0x8927
61164,0x0001,1,0,0,0,221,0xEEEC,0x8940,0x8926
61165,0x0001,1,0,0,0,221,0xEEED,0x8940,0x8926
61166,0x0001,1,0,0,0,221,0xEEEE,0x8940,0x8925
61167,0x0001,1,0,0,0,221,0xEEEF,0x8940,0x8925
61168,0x0001,1,0,0,0,221,0xEEF0,0x8940,0x8924
61169,0x0001,1,0,0,0,221,0xEEF1,0x8940,0x8924
61170,0x0001,1,0,0,0,221,0xEEF2,0x8940,0x8923
61171,0x0001,1,0,0,0,221,0xEEF3,0x8940,0x8923
61172,0x0001,1,0,0,0,221,0xEEF4,0x8940,0x8922
61173,0x0001,1,0,0,0,221,0xEEF5,0x8940,0x8922
61174,0x0001,1,0,0,0,221,0xEEF6,0x8940,0x8921
61175,0x0001,1,0,0,0,221,0xEEF7,0x8940,0x8921
61176,0x0001,1,0,0,0,221,0xEEF8,0x8940,0x8920
61177,0x0001,1,0,0,0,221,0xEEF9,0x8940,0x8920
61178,0x0001,1,0,0,0,221,0xEEFA,0x8940,0x891F
61179,0x0001,1,0,0,0,221,0xEEFB,0x8940,0x891E
61180,0x0001,1,0,0,0,221,0xEEFC,0x8940,0x891E
61181,0x0001,1,0,0,0,221,0xEEFD,0x8940,0x891D
61182,0x0001,1,0,0,0,221,0xEEFE,0x8940,0x891D
61183,0x0001,1,0,0,0,221,0xEEFF,0x8940,0x891C
61184,0x0001,1,0,0,0,222,0xEF00,0x88F6,0x891B
61185,0x0001,1,0,0,0,222,0xEF01,0x88F6,0x891A
61186,0x0001,1,0,0,0,222,0xEF02,0x88F6,0x891A
61187,0x0001,1,0,0,0,222,0xEF03,0x88F6,0x8919
61188,0x0001,1,0,0,0,222,0xEF04,0x88F6,0x8919
61189,0x0001,1,0,0,0,222,0xEF05,0x88F6,0x8918
61190,0x0001,1,0,0,0,222,0xEF06,0x88F6,0x8918
61191,0x0001,1,0,0,0,222,0xEF07,0x88F6,0x8917
61192,0x0001,1,0,0,0,222,0xEF08,0x88F6,0x8917
61193,0x0001,1,0,0,0,222,0xEF09,0x88F6,0x8916
61194,0x0001,1,0,0,0,222,0xEF0A,0x88F6,0x8915
61195,0x0001,1,0,0,0,222,0xEF0B,0x88F6,0x8915
61196,0x0001,1,0,0,0,222,0xEF0C,0x88F6,0x8914
61197,0x0001,1,0,0,0,222,0xEF0D,0x88F6,0x8914
61198,0x0001,1,0,0,0,222,0xEF0E,0x88F6,0x8913
